rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
284,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,www.archdaily.com,Hainan Science Museum / MAD Architects | ArchDaily,https://www.archdaily.com/1041579/hainan-science-museum-mad-architects,,展陈运营与讲解员SOP,museum exhibit drop-off queue throughput design,"【其他】Hainan Science Museum / MAD Architects | ArchDaily | 来源:web | 站点:www.archdaily.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、museum | 摘要:The Hainan Science Museum, designed by Ma Yansong and his firm MAD, has opened to the public on the edge of Wuyuan River National Wetland Park. Since its trial opening, it has welcomed more than 350,0"
285,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,smartmarker.org,The Difference Between Transparent AI and a Black Box — Why It...,https://smartmarker.org/insights/the-difference-between-transparent-ai-and-a-black-box-why-it-matters-for-education,,创作透明化与AI搭档认知,black box AI vs transparent AI education children,【其他】The Difference Between Transparent AI and a Black Box — Why It... | 来源:web | 站点:smartmarker.org | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Black Box AI vs Transparent AI: What’s the Difference? Black box AI refers to systems that produce results or decisions with no clear explanation of how they got there. You input something… and you ge
286,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,www.fluxforce.ai,Transparent AI vs. Black-Box ML: Regulators choice !,https://www.fluxforce.ai/blog/transparent-ai-vs-black-box-ml,,创作透明化与AI搭档认知,black box AI vs transparent AI education children,【其他】Transparent AI vs. Black-Box ML: Regulators choice ! | 来源:web | 站点:www.fluxforce.ai | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Transparent AI vs black box ml (2). Explainable AI makes risk visible early. Explainable AI allows organizations to see why decisions are made.
287,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,www.ibm.com,What Is Black Box AI and How Does It Work? | IBM,https://www.ibm.com/think/topics/black-box-ai,,创作透明化与AI搭档认知,black box AI vs transparent AI education children,"【其他】What Is Black Box AI and How Does It Work? | IBM | 来源:web | 站点:www.ibm.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Black box AI vs. white box AI. White box AI, also called explainable AI (XAI) or glass box AI, is the opposite of black box AI. It is an AI system with transparent inner workings. Users understand how"
288,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,www.meegle.com,Transparent AI Vs Black-Box AI,https://www.meegle.com/en_us/topics/transparent-ai/transparent-ai-vs-black-box-ai,,创作透明化与AI搭档认知,black box AI vs transparent AI education children,"【其他】Transparent AI Vs Black-Box AI | 来源:web | 站点:www.meegle.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Transparent AI, often referred to as explainable AI, offers a stark contrast to black-box AI systems, which operate without revealing their inner workings."
289,40.15,40.0,40.0,65.0,0.0,55.0,其他,web,blog.robohen.com,Transparent AI: What It Means and Why It Matters | RoboHen Blog,https://blog.robohen.com/transparent-ai-what-it-means-and-why-it-matters/,,创作透明化与AI搭档认知,black box AI vs transparent AI education children,"【其他】Transparent AI: What It Means and Why It Matters | RoboHen Blog | 来源:web | 站点:blog.robohen.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:AI transparency is the practice of making AI systems clear and understandable to stakeholders, while AI explainability refers to providing human-readable reasons for a decision.Below is a comparative "
290,40.15,40,40.0,65.0,0,55.0,其他,web,www.christineoliver.com,好未来万怡挺：智能公益推动科技向善-尊龙凯时人生就得博,https://www.christineoliver.com/article/176.html,,创作透明化与AI搭档认知,科技向善 设计向善 K12 AI 教育,【其他】好未来万怡挺：智能公益推动科技向善-尊龙凯时人生就得博 | 来源:web | 站点:www.christineoliver.com | 提供:未检测到明确资源类型（建议人工打开确认） | 摘要:好未来集团公共事务总裁万怡挺（左三）分享好未来的公益实践. 万怡挺认为，科技向善非常好地呼应了本次大会的主题。 好未来做公益有较长的历史，始终坚持做好教育就是最大的公益。 在做教育的过程中...
291,40.15,40,40.0,65.0,0,55.0,其他,web,meetinghk.com,科技向善，AI for Good — 識港,https://meetinghk.com/archives/189305,,创作透明化与AI搭档认知,科技向善 设计向善 K12 AI 教育,【其他】科技向善，AI for Good — 識港 | 来源:web | 站点:meetinghk.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:11月8日，「人工智能+社會發展」高端論壇之「大灣區的AI戰略轉型」主題論壇在香港科技園舉辦。 討論如何使最廣大的群體從智能變革中受益。
292,40.15,40,40.0,65.0,0,55.0,其他,web,k.sina.com.cn,"管住AI“魔改”视频,让“科技向善”落地有声 | 新浪网",https://k.sina.com.cn/article_7857201856_1d45362c001904jkz8.html?from=tech,,创作透明化与AI搭档认知,科技向善 设计向善 K12 AI 教育,"【其他】管住AI“魔改”视频,让“科技向善”落地有声 | 新浪网 | 来源:web | 站点:k.sina.com.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:《甄嬛传》变身“枪战片”，《红楼梦》改成“武打戏”，孙悟空骑着摩托车扬长而去……据12月10日新华社报道，广电总局网络视听司日前发布《管理提示(AI魔改)》，指出近期AI“."
293,40.15,40,40.0,65.0,0,55.0,其他,web,makeymakey.com,Getting Started with Microsoft MakeCode Arcade – Joylabz Official...,https://makeymakey.com/blogs/how-to-instructions/getting-started-with-microsoft-makecode-arcade,,对标产品与案例,MakeCode arcade 课堂 时长 体验,【其他】Getting Started with Microsoft MakeCode Arcade – Joylabz Official... | 来源:web | 站点:makeymakey.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:game、ai | 摘要:Get Acquainted with MakeCode Arcade. MakeCode Arcade is a block-based programming environment similar to Scratch or Blockly where you “snap” or place different code blocks together to build a program 
294,40.15,40,40.0,65.0,0,55.0,其他,web,www.nationalgallery.org.uk,"Apps | Visiting | National Gallery, London",https://www.nationalgallery.org.uk/visiting/apps,,对标产品与案例,Keeper of Paintings National Gallery children app,"【其他】Apps | Visiting | National Gallery, London | 来源:web | 站点:www.nationalgallery.org.uk | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:The Keeper of Paintings is a mobile-based immersive adventure that encourages children to explore and learn about one of the greatest collections of paintings in the world.The Keeper of Paintings and "
295,40.15,40,40.0,65.0,0,55.0,其他,web,www.arcade-xr.com,ARCADE | The Keeper of Paintings,https://www.arcade-xr.com/project/keeper-of-paintings,,对标产品与案例,Keeper of Paintings National Gallery children app,【其他】ARCADE | The Keeper of Paintings | 来源:web | 站点:www.arcade-xr.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:The Keeper of Paintings and the Palette of Perception is a free mobile-based experience that uses AR technology to encourage children to explore the Gallery and learn about its paintings.The Keeper of
296,40.15,40,40.0,65.0,0,55.0,其他,web,www.royalholloway.ac.uk,Children help create a magical augmented reality family trail for The...,https://www.royalholloway.ac.uk/about-us/news/children-help-create-a-magical-augmented-reality-family-trail-for-the-national-gallery/,,对标产品与案例,Keeper of Paintings National Gallery children app,"【其他】Children help create a magical augmented reality family trail for The... | 来源:web | 站点:www.royalholloway.ac.uk | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:This child-led experience takes place in the National Gallery, London but also, through augmented reality, a wider imagined world of Keepers where a group of magical beings who help care for some of o"
297,40.15,40,40.0,65.0,0,55.0,其他,web,www.brunel.ac.uk,National Gallery creates immersive experience for families on Roblox,https://www.brunel.ac.uk/news-and-events/news/articles/National-Gallery-creates-immersive-experience-for-families-on-Roblox,,对标产品与案例,Keeper of Paintings National Gallery children app,"【其他】National Gallery creates immersive experience for families on Roblox | 来源:web | 站点:www.brunel.ac.uk | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:The use of the Roblox platform builds on research for the National Gallery’s first immersive augmented reality (AR) app The Keeper of Paintings and the Palette of Perception, available at the Gallery "
298,40.15,40,40.0,65.0,0,55.0,其他,web,www.michellecollier.co.uk,Work | The Keeper of Paintings,https://www.michellecollier.co.uk/the-keeper-of-paintings,,对标产品与案例,Keeper of Paintings National Gallery children app,"【其他】Work | The Keeper of Paintings | 来源:web | 站点:www.michellecollier.co.uk | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:The Keeper of Paintings AR app is the first of its kind launched by The National Gallery. It was created with and for children, to excite them about heritage art collections."
299,40.15,40,40.0,65.0,0,55.0,其他,web,code.org,Free K–12 Curriculum for Computer Science and AI | Code.org,https://code.org/en-US?utm=instagram//////,,对标产品与案例,Hour of Code 儿童 游戏 制作 体验时长,"【其他】Free K–12 Curriculum for Computer Science and AI | Code.org | 来源:web | 站点:code.org | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Bring computer science and AI education to your classroom with Code.org’s free K–12 curriculum, hands-on projects, and teacher professional development—no prior experience needed."
300,40.1,32.0,40.0,62.0,0.0,95.0,其他,csdn,blog.csdn.net,别再画10张图了！用Scratch画笔模块5分钟搞定游戏血条（附完整代码）,https://blog.csdn.net/weixin_30292843/article/details/99972399?ops_request_misc=elastic_search_misc&request_id=dec41d9cf25644019899ff89c681890c&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-5-99972399-null-null.142^v102^pc_search_result_base1&utm_term=Scratch%20%E5%B0%91%E5%84%BF%20%E6%B8%B8%E6%88%8F%E5%88%9B%E4%BD%9C%2040%E5%88%86%E9%92%9F%20%E8%AF%BE%E5%A0%82%20%E8%AE%BE%E8%AE%A1,,少儿游戏创作用户痛点,Scratch 少儿 游戏创作 40分钟 课堂 设计,【其他】别再画10张图了！用Scratch画笔模块5分钟搞定游戏血条（附完整代码） | 来源:csdn | 站点:blog.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:本文详解如何利用<em>Scratch</em>画笔模块实时动态绘制<em>游戏</em>血条，涵盖数学原理、关键积木使用、自定义绘制函数及颜色渐变、平滑过渡、跟随移动等高级效果。通过统一绘制角色与性能优化技巧（如限频更新、克隆体管理），实现多角色高效血条系统，显著降低资源消耗并提升灵活性与运行效率。
301,40.06,32.0,50.0,62.0,8.0,45.0,其他,csdn,download.csdn.net,亲子游戏方案.pdf,https://download.csdn.net/download/m0_64397760/67226770?ops_request_misc=elastic_search_misc&request_id=2a5f5c585bfb4d938d369d4ebca1be48&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-3-67226770-null-null.142^v102^control&utm_term=%E4%BA%B2%E5%AD%90%20%E5%8D%9A%E7%89%A9%E9%A6%86%20%E4%BA%92%E5%8A%A8%E4%BD%93%E9%AA%8C%20%E5%84%BF%E7%AB%A5%20%E9%9C%80%E6%B1%82%20%E7%97%9B%E7%82%B9,可下载资源,K12用户画像与亲子研学需求,亲子 博物馆 互动体验 儿童 需求 痛点,【其他】亲子游戏方案.pdf | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:杭州、游戏 | 摘要:“好吃的西湖美食”游戏则让<em>亲子</em>间的<em>互动</em>更加生活化。在这项活动中，家长将带领孩子一起制作杭州的特色美食，如龙井虾仁、西湖醋鱼等。
302,40.06,32.0,50.0,62.0,8.0,45.0,其他,csdn,download.csdn.net,2021研学旅行系列城北小学研学旅行工作计划.docx,https://download.csdn.net/download/xiaomaodiaoyu520/20896338?ops_request_misc=elastic_search_misc&request_id=201633b2ef1f4d1b8e35d5a188f9fb20&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-4-20896338-null-null.142^v102^control&utm_term=%E7%A0%94%E5%AD%A6%E5%9B%A2%20%E7%A7%91%E6%8A%80%E9%A6%86%20%E6%B8%B8%E6%88%8F%E7%BC%96%E7%A8%8B%20%E4%BD%93%E9%AA%8C%20%E8%AE%BE%E8%AE%A1,可下载资源,K12用户画像与亲子研学需求,研学团 科技馆 游戏编程 体验 设计,【其他】2021研学旅行系列城北小学研学旅行工作计划.docx | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:研学 | 摘要:【目标】<em>研</em><em>学</em>旅行的目标是让学生在旅行中<em>体验</em>自然之美，了解历史文化和科学知识，同时培养良好的公民素养和社会责任感。
303,40.06,32.0,50.0,62.0,8.0,45.0,其他,csdn,download.csdn.net,幼儿园教案2021-探索活动：小小设计师.doc,https://download.csdn.net/download/rucizui123456/19173255?ops_request_misc=elastic_search_misc&request_id=be35f69d3ab94a1399a9631248584ee1&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-2-19173255-null-null.142^v102^pc_search_result_base3&utm_term=%E5%B0%8F%E5%B0%8F%E6%B8%B8%E6%88%8F%E8%AE%BE%E8%AE%A1%E5%B8%88%20%E5%84%BF%E7%AB%A5%20%E5%88%9B%E4%BD%9C%20%E6%95%99%E8%82%B2,可下载资源,K12用户画像与亲子研学需求,小小游戏设计师 儿童 创作 教育,【其他】幼儿园教案2021-探索活动：小小设计师.doc | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 摘要:【<em>教育</em>价值】：这个“<em>小小</em><em>设计师</em>”活动不仅促进了孩子们对几何形状的认知，还训练了他们的计算能力、团队合作精神和公众表达技巧。
304,40.06,32.0,50.0,62.0,8.0,45.0,其他,csdn,download.csdn.net,幼儿园大班艺术教案：小小设计师.doc,https://download.csdn.net/download/qq_44012932/22455907?ops_request_misc=elastic_search_misc&request_id=be35f69d3ab94a1399a9631248584ee1&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-4-22455907-null-null.142^v102^pc_search_result_base3&utm_term=%E5%B0%8F%E5%B0%8F%E6%B8%B8%E6%88%8F%E8%AE%BE%E8%AE%A1%E5%B8%88%20%E5%84%BF%E7%AB%A5%20%E5%88%9B%E4%BD%9C%20%E6%95%99%E8%82%B2,可下载资源,K12用户画像与亲子研学需求,小小游戏设计师 儿童 创作 教育,【其他】幼儿园大班艺术教案：小小设计师.doc | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:游戏 | 摘要:总结来说，“<em>小小</em><em>设计师</em>”这一艺术教案，是一个全面而有效的<em>教育</em>活动。它不仅结合了艺术、创新和实践操作，还通过设计衣服这一<em>游戏</em>形式，成功地促进了幼儿园大班孩子的认知发展、审美感知和动手能力的提升。
