rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
420,51.1,52,58.0,58.0,20,55.0,开源代码,zhihu,zhuanlan.zhihu.com,VR拓荒者：如何用开源游戏引擎Gotdot开发VR应用程序- 知乎,https://zhuanlan.zhihu.com/p/81335035,开源代码,Godot游戏设计与GDScript,site:zhihu.com GDScript 游戏 架构 最佳实践,【开源代码】VR拓荒者：如何用开源游戏引擎Gotdot开发VR应用程序- 知乎 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:开源代码 | 相关词:开源、游戏 | 摘要:2019年9月4日 · 来源：映维网作者广州客Oculus开发者社区总是有VR拓荒者分享自己的最佳实践与经验教训。日前，Oculus内容团队的开发者关系工程师Eric Cosky推送分享了 ...
421,50.95,64,48.0,65.0,0,55.0,地图数据,web,www.udemy.com,Godot 2D Academy: Learn how to create a Topdown Shooter Game,https://www.udemy.com/course/godot-2d-academy-learn-how-to-create-a-topdown-shooter-game/,,Godot游戏设计与GDScript,Godot top down shooter tutorial,"【地图数据】Godot 2D Academy: Learn how to create a Topdown Shooter Game | 来源:web | 站点:www.udemy.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game、ai | 摘要:Learn to build a complete 2d top-down shooter in Godot four, including main menu, player movement and health, weapons, enemy spawns, and random walk dungeon generation with a mini map."
422,50.95,64,48.0,65.0,0,55.0,地图数据,web,cowlevel.net,与《原生体》具有类似设计的游戏 - 奶牛关,https://cowlevel.net/article/1878686,,游戏手感与核心机制设计,推理解谜 游戏 关卡 设计,【地图数据】与《原生体》具有类似设计的游戏 - 奶牛关 | 来源:web | 站点:cowlevel.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:demo、游戏、反馈 | 摘要:很多玩家在试玩过demo后反馈说游戏和《传送门》很像。 同样是解谜游戏，很干净的画面，都让人想起了《传送门》。这是普遍使用的解谜游戏设计方法。
423,50.82,68,40.0,58.0,16,55.0,三维模型,zhihu,zhuanlan.zhihu.com,最新汇总！2025多模态Agent工作一览（通用/具身/自驾/视频理解等） - 知乎,https://zhuanlan.zhihu.com/p/1946136981978485733,模型,AI辅助游戏创作与智能体,site:zhihu.com AI assisted game development LLM agent,【三维模型】最新汇总！2025多模态Agent工作一览（通用/具身/自驾/视频理解等） - 知乎 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:模型 | 相关词:agent、大模型 | 摘要:2025年9月2日 · 2025年是人工智能再次爆发的一年，本文系统梳理了多模态agent在基础领域及下游中的应用。如果你想理解大模型如何打通模态壁垒，如何在复杂现实环境中实现更 ...
424,50.71,64,40.0,65.0,18,55.0,教程视频,web,homesthetics.net,11 Best 2D And 3D Game Design Godot Tutorials | Art + Reviews,https://homesthetics.net/2d-and-3d-game-design-godot-tutorials/,地图,模板化与参数化游戏生成,roguelike data driven design godot,"【教程视频】11 Best 2D And 3D Game Design Godot Tutorials | Art + Reviews | 来源:web | 站点:homesthetics.net | 提供:地图 | 相关词:3d、tile、godot、game | 摘要:When it comes to game designing software, Godot is going to be one of the very best in the current market. From supporting a wide variety of tools to boasting user-friendly and versatile coding featur"
425,50.62,64,48.0,58.0,6,55.0,教程视频,zhihu,zhuanlan.zhihu.com,[笔记011] Quantifying generalization in RL - 知乎专栏,https://zhuanlan.zhihu.com/p/231307293,教程,AI辅助游戏创作与智能体,site:zhihu.com procedural game generation AI tutorial,【教程视频】[笔记011] Quantifying generalization in RL - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:教程 | 相关词:game、ai、procedural | 摘要:2020年9月10日 · (paper) Illuminating Generalization in Deep Reinforcement Learning through Procedural Level Generation 使用了General Video Game AI (GVG-AI)框架 ...
426,50.6,72,40.0,60.0,0,55.0,其他,juejin,juejin.cn,AI Agents才是未来？ 来自 OpenAI应用研究主管的万字长文：Agent...,https://juejin.cn/post/7256759718810206266,,AI辅助游戏创作与智能体,site:juejin.cn AI assisted game development LLM agent,"【其他】AI Agents才是未来？ 来自 OpenAI应用研究主管的万字长文：Agent... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、llm、agent | 摘要:You are {{ai-name}}, {{user-provided AI bot description}}. Your decisions must always be made independently without seeking user assistance. Play to your strengths as an LLM and pursue simple strategi"
427,50.46,60,48.0,62.0,18,45.0,地图数据,csdn,blog.csdn.net,九个有趣的编程游戏，值得每个人都体验一下,https://blog.csdn.net/weixin_45820912/article/details/103165720?ops_request_misc=elastic_search_misc&request_id=f03840f38e76456dafa30125b61ec76d&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-6-103165720-null-null.142^v102^pc_search_result_base6&utm_term=%E7%A0%94%E5%AD%A6%20%E6%B8%B8%E6%88%8F%20%E7%BC%96%E7%A8%8B%20%E4%BD%93%E9%AA%8C%20%E8%AE%BE%E8%AE%A1,地图,K12教育游戏与展陈,研学 游戏 编程 体验 设计,【地图数据】九个有趣的编程游戏，值得每个人都体验一下 | 来源:csdn | 站点:blog.csdn.net | 提供:地图 | 相关词:地图、游戏 | 摘要:本文推荐了九款风格各异的<em>编程</em><em>游戏</em>，适合不同年龄段和<em>编程</em>水平的玩家。从守望先锋的地图工坊到专业的<em>编程</em>模拟<em>游戏</em>如深圳IO，再到寓教于乐的任天堂Labo，每款<em>游戏</em>都能让玩家在享受乐趣的同时提升<em>编程</em>技能。
428,50.35,52,52.0,65.0,20,55.0,开源代码,web,www.cnblogs.com,Godot4-GDScript-游戏开发学习指南-全- - 绝不原创的飞龙 - 博客园,https://www.cnblogs.com/apachecn/p/19128709,技术文档|涉及授权/版权,Godot游戏设计与GDScript,GDScript 游戏 架构 最佳实践,"【开源代码】Godot4-GDScript-游戏开发学习指南-全- - 绝不原创的飞龙 - 博客园 | 来源:web | 站点:www.cnblogs.com | 提供:技术文档、涉及授权/版权 | 相关词:godot、gdscript、游戏 | 摘要:Oct 7, 2025 · 我们将学习如何使用 GDScript 编程，这是 Godot 引擎的自定义语言，易于学习，但在游戏开发中功能强大且性能出色。 然后，我们将深入了解引擎直观的图形界面，并发现其灵活的基于节点的游戏开发方法的所有内容。"
429,50.3,72,40.0,58.0,0,55.0,教程视频,zhihu,zhuanlan.zhihu.com,【Liko】枪械手感和射击反馈设计思路 - 知乎,https://zhuanlan.zhihu.com/p/1996970162012840229,,游戏手感与核心机制设计,site:zhihu.com 游戏手感 设计 射击 反馈,【教程视频】【Liko】枪械手感和射击反馈设计思路 - 知乎 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、射击、手感、反馈 | 摘要:现代战术射击类游戏是混合方案，在垂直后坐力是锚定点的基础上，水平随机范围或图分布，并随着连续射击逐渐扩大幅度。 一般纵轴上跳是符合玩家对后坐力的直觉预期，而且横轴跳动让玩家很难跟枪，大多数射击游戏，玩家的横向移动要远多于纵向运动。
430,50.3,72,40.0,58.0,0,55.0,教程视频,zhihu,zhuanlan.zhihu.com,【策划向】全景解构射击游戏枪械设计——表现/手感篇,https://zhuanlan.zhihu.com/p/567528044,,游戏手感与核心机制设计,site:zhihu.com 游戏手感 设计 射击 反馈,【教程视频】【策划向】全景解构射击游戏枪械设计——表现/手感篇 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、射击、手感、反馈 | 摘要:游戏交互的艺术博大精深，还需要诸君一起努力 纲要：聊聊打击感 我认为打击感是一种 交互的乐趣，核心组成部分是 输入（Control）与反馈（camera&character） 反馈有很多种，也许现在是视觉听觉触觉，随着技术的发展还能期待更多的感观刺激
431,50.3,72,40.0,58.0,0,55.0,教程视频,zhihu,zhuanlan.zhihu.com,如何用交互打造FPS之魂——枪械手感 - 知乎,https://zhuanlan.zhihu.com/p/608095234,,游戏手感与核心机制设计,site:zhihu.com 游戏手感 设计 射击 反馈,【教程视频】如何用交互打造FPS之魂——枪械手感 - 知乎 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:射击、手感、反馈 | 摘要:例如，一般FPS玩家对AK的认知是散布较大，后座力强，如果射击反馈未能表现出这一层面的信息，那么玩家就会觉得这杆枪“软绵绵的”。 玩家的认知预期难以改变，通过设计良好的枪械使用反馈去迎合玩家，而这就是提升枪械手感的本质。
432,50.3,72,40.0,58.0,0,55.0,教程视频,zhihu,www.zhihu.com,塔防游戏的数值体系应该如何如手做啊？ - 知乎,https://www.zhihu.com/question/21556751,,游戏手感与核心机制设计,site:zhihu.com 塔防 数值平衡 设计 公式,【教程视频】塔防游戏的数值体系应该如何如手做啊？ - 知乎 | 来源:zhihu | 站点:www.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、塔防、数值 | 摘要:防御单位内部成长 (指一回合游戏中的升级)属于内部经济范畴，主要影响因素是时间，以游戏渐进的难度体验作为设计标准，以上述公式为原则进行设计。 另，采用进攻方和防御方互攻的规则，设计难度激增的幅度较大。
433,50.27,60,48.0,65.0,6,55.0,教程视频,web,www.bilibili.com,godot 2d开发快速入门（end）-Jumpstart to 2D Game Development: God...,https://www.bilibili.com/video/BV185KYzCE2U/,教程,Godot游戏设计与GDScript,site:bilibili.com Godot 入门 2D,【教程视频】godot 2d开发快速入门（end）-Jumpstart to 2D Game Development: God... | 来源:web | 站点:www.bilibili.com | 提供:教程 | 相关词:godot、game | 摘要:godot 2d开发快速入门（end）-Jumpstart to 2D Game Development: Godot 4.4+ for Beginners共计40条视频，包括：001 Section intro10、002 01 - Intro10、003 02 - Project Overview等，UP主更多精彩视频，请关注UP账号。
434,49.95,68,40.0,65.0,0,55.0,其他,web,jckspj.customs.gov.cn,Adapting to the digital trade era: challenges and opportunities,http://jckspj.customs.gov.cn/eportal/fileDir/customs/resource/cms/article/5366415/6187628/2024110410242372818.pdf,,游戏手感与核心机制设计,game feel juice platformer movement,【其他】Adapting to the digital trade era: challenges and opportunities | 来源:web | 站点:jckspj.customs.gov.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:... movement of goods. Blockchain may also be used to improve detection of illicit trade flows and deter illegitimate efforts to circumvent trade rules. To ...
435,49.95,68,40.0,65.0,0,55.0,其他,web,gameinstitute.qq.com,善用过程化技术，助力开放世界的场景制作- 腾讯游戏学堂,https://gameinstitute.qq.com/course/detail/10200,,模板化与参数化游戏生成,游戏 模板 参数化 关卡 配置,【其他】善用过程化技术，助力开放世界的场景制作- 腾讯游戏学堂 | 来源:web | 站点:gameinstitute.qq.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、生成 | 摘要:以游戏贴图制作为例，很多美术同事都用过Substance Designer，下图左边是用SD生成的形状，可以理解为是你的过程化的输入项，中间是你过程化输入的参数，右边是你得到的最终结果 ...
436,49.9,64,48.0,58.0,0,55.0,地图数据,zhihu,zhuanlan.zhihu.com,由Demoscene到Procedural generation - 知乎专栏,https://zhuanlan.zhihu.com/p/261748700,,AI辅助游戏创作与智能体,site:zhihu.com procedural game generation AI tutorial,【地图数据】由Demoscene到Procedural generation - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:demo、procedural | 摘要:The modern demoscene uses procedural generation to package a great deal of audiovisual content into relatively small programs.New methods and applications ...
437,49.86,32,70.0,58.0,38,55.0,教程视频,zhihu,www.zhihu.com,zhihu.com/education/video-course/1483111485588742145,https://www.zhihu.com/education/video-course/1483111485588742145,技术文档|数据集|教程|可下载资源,Godot游戏设计与GDScript,site:zhihu.com Godot top down shooter tutorial,【教程视频】zhihu.com/education/video-course/1483111485588742145 | 来源:zhihu | 站点:www.zhihu.com | 提供:技术文档、数据集、教程、可下载资源 | 相关词:教程 | 摘要:Python Introductory Tutorial Full Version (full 547 episodes).
438,49.72,52,53.0,70.0,6,55.0,教程视频,bilibili,gamedev.net,Hello World in Godot and Basics of Nodes and Scenes - Game Design and Theory - Tutorials - GameDev.net,https://gamedev.net/tutorials/game-design/game-design-and-theory/hello-world-in-godot-and-basics-of-nodes-and-scenes-r5507/,教程,Godot游戏设计与GDScript,site:bilibili.com site:gamedev.net Godot design patterns,"【教程视频】Hello World in Godot and Basics of Nodes and Scenes - Game Design and Theory - T | 来源:bilibili | 站点:gamedev.net | 提供:教程 | 相关词:godot、game | 摘要:August 19, 2020 - How to make 2D SUPERHOT like ""TIME MOVES, WHEN YOU MOVE"" mechanic in Godot."
439,49.72,52,53.0,70.0,6,55.0,教程视频,bilibili,gamedev.net,Game Programming Complexity - General and Gameplay Programming - Forums - GameDev.net,https://gamedev.net/forums/topic/684903-game-programming-complexity/5325878/,教程,Godot游戏设计与GDScript,site:bilibili.com site:gamedev.net Godot design patterns,"【教程视频】Game Programming Complexity - General and Gameplay Programming - Forums - GameDe | 来源:bilibili | 站点:gamedev.net | 提供:教程 | 相关词:godot、game | 摘要:January 5, 2017 - Hence I don't wanna ask my all ... -Godot- game developing video tutorials what are not theoretical to teach you general logic on game programming most of them show how to clone exis"
440,49.72,64,40.0,60.0,16,55.0,三维模型,juejin,juejin.cn,Gamma-World：面向多智能体交互的生成式世界模型新范式 - 稀土掘金,https://juejin.cn/post/7646986336994869288,模型,游戏手感与核心机制设计,site:juejin.cn 生活模拟 游戏 交互 设计,【三维模型】Gamma-World：面向多智能体交互的生成式世界模型新范式 - 稀土掘金 | 来源:juejin | 站点:juejin.cn | 提供:模型 | 相关词:游戏、ai、智能体、生成 | 摘要:2026年6月3日 · 近年来，基于扩散模型的视频世界模型在机器人操作、自动驾驶、游戏模拟等场景中取得了显著进展。代表性工作包括Diffusion Forcing、Self-Forcing等框架， ...
